LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-04-02 01:24:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,36:D6:DC:6F:73:79,-81,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:34,1900-01-00 00:00:00,Tenda_445AE8,D8:32:14:44:5A:E8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,EC:08:6B:3B:64:98,-72, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,36:D6:DC:6F:73:79,-80,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,36:D6:DC:6F:73:79,-81,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:34,1900-01-00 00:00:00,Tenda_445AE8,D8:32:14:44:5A:E8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,TP-LINK_6498,EC:08:6B:3B:64:98,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,56:A5:B3:E7:B5:03,-87,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:34,1900-01-00 00:00:00,,36:D6:DC:6F:73:79,-81,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,CC:2D:21:AD:36:D9,-88, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,E8:65:D4:9F:EC:61,-73, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,E8:65:D4:FE:1A:10,-87, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,9C:C1:72:87:30:38,-79, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,D-Link,BC:22:28:8C:C1:45,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,BC:22:28:93:15:8D,-92, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,C0:A0:BB:A9:35:72,-92, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:34,1900-01-00 00:00:00,,7A:16:C9:7A:71:59,-81, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:40:F3:3F:D8:B8,-92, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,BC:22:28:8C:C1:45,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,BC:22:28:93:15:8D,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,Ahmed,7A:16:C9:7A:71:59,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,Tenda_3FD8B8,08:40:F3:3F:D8:B8,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,BC:22:28:8C:C1:45,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,BC:22:28:93:15:8D,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,Dz-Link,C0:A0:BB:A9:35:72,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,04:BA:D6:1F:C0:21,-80, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,7E:FD:86:8D:10:ED,-90, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,04:BA:D6:1F:C0:21,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,04:BA:D6:1F:C0:21,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,TP-LINK_D9A130,18:D6:C7:D9:A1:30,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:35,1900-01-00 00:00:00,,D8:32:14:44:06:28,-88, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,,88:82:79:F5:0F:DF,-92,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,Tenda_440628,D8:32:14:44:06:28,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,DML,A0:A3:F0:11:6C:6E,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-76,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-76,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-76,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-77,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:24:36,1900-01-00 00:00:00,,28:3B:82:1D:95:FA,-84, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,D-Link,28:3B:82:1D:95:FA,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:36,1900-01-00 00:00:00,D-Link,28:3B:82:1D:95:FA,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:24:37,1900-01-00 00:00:00,,18:0F:76:CD:E1:28,-91, ,0.000000,0.000000,0.000,0.000,AP
