LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-04-02 12:20:33,1900-01-00 00:00:00,,98:A8:29:A1:0F:F9,-87,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:33,1900-01-00 00:00:00,,58:D9:D5:37:81:78,-79,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:33,1900-01-00 00:00:00,,98:A8:29:A1:0F:F9,-86,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:33,1900-01-00 00:00:00,Tenda_9FEC60,E8:65:D4:9F:EC:61,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:33,1900-01-00 00:00:00,Tenda_9FEC60,58:D9:D5:37:81:78,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:33,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-33,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:33,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-33,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:33,1900-01-00 00:00:00,Tenda_9FEC60,E8:65:D4:9F:EC:61,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:33,1900-01-00 00:00:00,,BC:22:28:93:15:8D,-91, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:33,1900-01-00 00:00:00,,9C:C1:72:87:30:38,-80, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-58,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:34,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,A8:63:7D:AD:3A:F1,-89, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,04:BA:D6:1F:C0:21,-85, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link ANFAL,A8:63:7D:AD:3A:F1,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link,04:BA:D6:1F:C0:21,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link ANFAL,A8:63:7D:AD:3A:F1,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link,04:BA:D6:1F:C0:21,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-38,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:34,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-38,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:34,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-41,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:34,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-41,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:34,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,Tenda_440628,D8:32:14:44:06:28,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:34,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,Tenda_440628,D8:32:14:44:06:28,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,,4C:E0:DB:69:92:6A,-89,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:35,1900-01-00 00:00:00,,60:D4:E9:5B:54:03,-57,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:35,1900-01-00 00:00:00,DML,A0:A3:F0:11:6C:6E,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,,62:D4:E9:69:68:D6,-91,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 12:20:35,1900-01-00 00:00:00,ADSL+2,18:0F:76:CD:E1:28,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,ADSL+2,18:0F:76:CD:E1:28,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 12:20:35,1900-01-00 00:00:00,ADSL+2,18:0F:76:CD:E1:28,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
