LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-04-02 01:23:34,1900-01-00 00:00:00,TP-LINK_6498,EC:08:6B:3B:64:98,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,20:32:6C:C5:6A:24,-90,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Tenda_445AE8,D8:32:14:44:5A:E8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,TP-LINK_6498,EC:08:6B:3B:64:98,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Tenda_445AE8,D8:32:14:44:5A:E8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,TP-LINK_6498,EC:08:6B:3B:64:98,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,36:D6:DC:6F:73:79,-82,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:34,1900-01-00 00:00:00,Emirelbihar7,1C:5F:2B:D0:E1:D7,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,E8:65:D4:FE:1A:10,-87, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,98:A8:29:A1:0F:F9,-85,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:34,1900-01-00 00:00:00,,58:D9:D5:37:81:78,-76,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:34,1900-01-00 00:00:00,,58:D9:D5:37:81:78,-76, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,E8:65:D4:9F:EC:61,-76, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,E8:65:D4:9F:EC:61,-74, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,CC:2D:21:AD:36:D9,-88, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,E8:65:D4:9F:EC:61,-75, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Tenda_9FEC60,58:D9:D5:37:81:78,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Tenda_9FEC60,E8:65:D4:9F:EC:61,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,Tenda_9FEC60,E8:65:D4:9F:EC:61,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,9C:C1:72:87:2C:50,-88, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,08:40:F3:3F:D8:B8,-89, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,9C:C1:72:87:30:38,-83, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,BC:22:28:8C:C1:45,-79, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,BC:22:28:93:15:8D,-92, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:34,1900-01-00 00:00:00,,7A:16:C9:7A:71:59,-82, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,BC:22:28:8C:C1:45,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,Ahmed,7A:16:C9:7A:71:59,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,BC:22:28:8C:C1:45,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,,04:BA:D6:1F:C0:21,-78, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,04:BA:D6:1F:C0:21,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_73032,9C:C1:72:87:30:38,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,,60:D4:E9:5B:8A:C7,-48,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:35,1900-01-00 00:00:00,,60:D4:E9:5B:8A:C7,-48,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:35,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:35,1900-01-00 00:00:00,D-Link,0C:B6:D2:C1:07:51,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,,08:5A:11:52:3E:F8,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,,D8:32:14:44:06:28,-89, ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,,0C:B6:D2:C2:22:41,-82, WPA ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,,96:EA:64:A7:EA:A4,-78,,0.000000,0.000000,0.000,0.000,Client
2025-04-02 01:23:36,1900-01-00 00:00:00,D-Link,28:3B:82:1D:95:FA,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,D-Link,28:3B:82:1D:95:FA,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-04-02 01:23:36,1900-01-00 00:00:00,DJAWEB_44,EC:CB:30:79:EE:CC,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
